source_file,bbox_x,bbox_y,bbox_z,bbox_volume,n_points,n_cells,pt::Normals_mean,pt::Normals_std,pt::Normals_min,pt::Normals_p25,pt::Normals_median,pt::Normals_p75,pt::Normals_max,pt::Normals_sum,pt::Normals_count,cell::labels_mean,cell::labels_std,cell::labels_min,cell::labels_p25,cell::labels_median,cell::labels_p75,cell::labels_max,cell::labels_sum,cell::labels_count,case_id
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_010.vtp,42.40520668029785,39.400252640247345,41.92939019203186,70054.61280917402,75381.0,150690.0,0.003212841019727098,0.577341340220558,-0.9989047050476074,-0.4906705319881439,0.011549304239451885,0.5026773810386658,0.9989047050476074,726.5615067241451,226143.0,6.1214280974185415,3.183283562245592,1.0,4.0,6.0,7.0,12.0,922438.0,150690.0,topcow_mr_010
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_011.vtp,55.33658027648926,41.097426414489746,35.891427993774414,81623.96381061827,73652.0,147324.0,-3.0392709833714878e-05,0.5773502815472658,-0.9999992251396179,-0.5374022722244263,0.0005683050258085132,0.5374022722244263,0.9999992251396179,-6.715451594018305,220956.0,6.05057560207434,3.6193732363216675,1.0,4.0,5.0,8.0,15.0,891395.0,147324.0,topcow_mr_011
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_012.vtp,69.4337387084961,49.65122890472412,48.89303016662598,168557.27692192968,89252.0,178528.0,0.00037450685465840685,0.5773501596851249,-0.9999656677246094,-0.4586555063724518,2.5576192275167386e-09,0.45426657795906067,0.9999788403511047,100.27645737591638,267756.0,6.151432828463882,3.3803626855532127,1.0,4.0,6.0,9.0,12.0,1098203.0,178528.0,topcow_mr_012
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_013.vtp,60.465566635131836,47.951416015625,44.16124153137207,128041.52500939435,69113.0,138228.0,-0.0003047069882232722,0.5773501986636599,-1.0,-0.5423265397548676,0.0,0.5401947498321533,1.0,-63.177642231225036,207339.0,6.010721416789652,3.195703248080538,1.0,4.0,6.0,7.0,12.0,830850.0,138228.0,topcow_mr_013
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_014.vtp,56.164825439453125,50.62473011016846,36.43190383911133,103587.89343096613,68022.0,136044.0,-0.0001514378375419,0.5773502612036047,-0.9999803304672241,-0.5259035229682922,0.0009346622973680496,0.5240095257759094,0.9999791979789734,-30.903313755825366,204066.0,6.300189644526771,3.6919425539582886,1.0,4.0,6.0,10.0,15.0,857103.0,136044.0,topcow_mr_014
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_015.vtp,59.52298545837402,36.11958312988281,42.41438555717468,91188.61403025,67154.0,134308.0,0.0016247032355171838,0.5773436950989919,-0.9992078542709351,-0.479043573141098,0.0066842446103692055,0.49215883016586304,0.9992018342018127,327.3159632337629,201462.0,6.511302379605087,3.474439448300985,1.0,4.0,6.0,10.0,12.0,874520.0,134308.0,topcow_mr_015
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_016.vtp,55.070030212402344,51.2486629486084,39.87289905548096,112531.90407682896,69848.0,139692.0,-0.0004736274870607367,0.5773500831852588,-0.9999029040336609,-0.3841262757778168,-3.9119189750635996e-05,0.3842942416667938,0.999933660030365,-99.24579814865501,209544.0,5.8170475045099215,3.4711797113187695,1.0,4.0,5.0,7.0,12.0,812595.0,139692.0,topcow_mr_016
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_017.vtp,57.623971939086914,49.39296340942383,47.23914813995361,134452.9485791429,67920.0,135840.0,0.000895355334676385,0.5773495885519188,-1.0,-0.5559719800949097,-1.1160830581502523e-05,0.5560573935508728,0.9999999403953552,182.43760299366022,203760.0,6.0327296819787986,3.509935087095023,1.0,4.0,6.0,10.0,12.0,819486.0,135840.0,topcow_mr_017
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_018.vtp,60.10698318481445,51.15901184082031,40.38329768180847,124179.20026449586,87192.0,174384.0,0.0006579772205201041,0.577349909156748,-1.0,-0.5462796092033386,5.557274692508107e-12,0.5462440848350525,1.0,172.11104943476676,261576.0,5.630269978897147,3.221000341776409,1.0,4.0,5.0,6.0,12.0,981829.0,174384.0,topcow_mr_018
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_019.vtp,67.5155086517334,54.01177406311035,47.03617763519287,171523.6492921251,85890.0,171788.0,0.0006203312010162539,0.5773499479588365,-0.9999786615371704,-0.5233971476554871,0.0009146717493422329,0.5233971476554871,0.9999786615371704,159.84074056585814,257670.0,6.2177334854588215,3.2670150792872215,1.0,4.0,6.0,9.0,12.0,1068132.0,171788.0,topcow_mr_019
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_020.vtp,61.91662788391113,46.56229591369629,29.188982486724854,84151.26293138685,56615.0,113164.0,0.001328037119657899,0.5773487552578147,-0.9999988079071045,-0.5330581068992615,0.0001270031207241118,0.5412927269935608,0.9999998807907104,225.56046458829587,169845.0,5.883169559223782,3.681625589110027,1.0,3.0,5.0,11.0,12.0,665763.0,113164.0,topcow_mr_020
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_021.vtp,64.82634353637695,46.20342445373535,39.257936239242554,117585.33396451773,78188.0,156376.0,-0.0009868270155903094,0.5773494400039751,-0.9999997615814209,-0.5213427543640137,0.00010682025458663702,0.5146908760070801,0.999997079372406,-231.47409208492536,234564.0,6.214323169795876,3.7297122282966524,1.0,3.0,6.0,11.0,12.0,971771.0,156376.0,topcow_mr_021
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_022.vtp,67.6794376373291,49.439035415649414,47.132850646972656,157706.80644742234,112474.0,224940.0,0.00098157087571449,0.5773494474403509,-1.0,-0.5345255732536316,0.00010243983706459403,0.536055326461792,1.0,331.2036080253347,337422.0,6.208655641504401,3.8736305383846386,1.0,4.0,6.0,7.0,15.0,1396575.0,224940.0,topcow_mr_022
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_023.vtp,69.51639747619629,53.65992736816406,43.38484477996826,161836.09335164525,72998.0,145988.0,-0.0003772143577962202,0.5773501581812439,-1.0,-0.5578552484512329,4.8997529124295e-12,0.5530568957328796,1.0,-82.60768107122544,218994.0,5.793181631366962,3.1242420052251636,1.0,4.0,5.0,7.0,12.0,845735.0,145988.0,topcow_mr_023
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_024.vtp,75.74934768676758,49.84875297546387,55.991050720214844,211422.7965952282,80424.0,160844.0,-0.0004035291669494214,0.5773501436971915,-1.0,-0.43779894709587097,-7.929551213535846e-17,0.4397135376930237,1.0,-97.36028916822079,241272.0,5.8890229041804485,3.1582043827194997,1.0,4.0,6.0,7.0,12.0,947214.0,160844.0,topcow_mr_024
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_025.vtp,62.022003173828125,46.4434757232666,41.48972702026367,119511.88054968299,75015.0,149998.0,0.0010900832726473794,0.5773492534284201,-0.9999848008155823,-0.5323953628540039,0.0006791138439439237,0.5323953628540039,0.9999848008155823,245.3177900929295,225045.0,5.841811224149655,3.37229816941554,1.0,3.0,5.0,7.0,12.0,876260.0,149998.0,topcow_mr_025
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_026.vtp,58.5094108581543,37.48402690887451,30.56667137145996,67037.85563687052,64944.0,129880.0,-0.00020160924551832415,0.577350245678415,-0.9999976754188538,-0.5275574922561646,-0.000377393007511273,0.5263153314590454,0.9999976754188538,-39.27993252282613,194832.0,5.523860486603018,3.1414355984122118,1.0,3.0,5.0,6.0,12.0,717439.0,129880.0,topcow_mr_026
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_027.vtp,58.44398307800293,41.458919525146484,38.17104661464691,92489.37698339277,82690.0,165392.0,0.0010754778894263351,0.5773492806605657,-1.0,-0.5558589696884155,0.0,0.5594532489776611,1.0,266.79380002999096,248070.0,5.6844647866885945,3.0613429516148294,1.0,4.0,5.0,6.0,12.0,940165.0,165392.0,topcow_mr_027
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_028.vtp,66.11267280578613,46.541160583496094,49.01618766784668,150820.87437615512,112524.0,225080.0,0.0012101826723194223,0.5773490157917833,-0.9999916553497314,-0.5344856381416321,2.559339407071093e-10,0.5389382243156433,0.9999621510505676,408.52378506021205,337572.0,5.891220899235828,3.0025348071073092,1.0,4.0,6.0,7.0,12.0,1325996.0,225080.0,topcow_mr_028
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_029.vtp,74.5773811340332,53.21075630187988,35.870481729507446,142345.5089189727,117690.0,235384.0,0.0008496037456045056,0.5773447517398199,-0.9999996423721313,-0.5594685077667236,1.3217369996709749e-05,0.5608742833137512,1.0,299.9695944605828,353070.0,5.581517860177412,3.035210556753368,1.0,4.0,5.0,7.0,12.0,1313800.0,235384.0,topcow_mr_029
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_030.vtp,53.415658950805664,42.4752311706543,30.369131207466125,68902.77441962268,70726.0,141448.0,0.0005855944014366487,0.5773499838789476,-0.9999990463256836,-0.5552601218223572,9.030237495266658e-12,0.5585414171218872,0.9999990463256836,124.25024890802524,212178.0,5.415587353656467,3.1818506627121286,1.0,3.0,5.0,6.0,12.0,766024.0,141448.0,topcow_mr_030
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_031.vtp,55.388248443603516,39.30155944824219,37.60651397705078,81863.53457952473,78634.0,157264.0,-0.0002404991377887687,0.5773502322511781,-0.9999914765357971,-0.5421770811080933,0.00030528553179465234,0.5395737290382385,0.9999914765357971,-56.734227602646115,235902.0,5.199886814528436,2.966651255849029,1.0,4.0,4.0,6.0,12.0,817755.0,157264.0,topcow_mr_031
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_032.vtp,55.38235092163086,36.05810832977295,40.24724197387695,80373.05033510432,81796.0,163596.0,0.0003695232954380137,0.5773501631617867,-0.9999987483024597,-0.560110867023468,0.00025750615168362856,0.560110867023468,0.9999997019767761,90.6765824209433,245388.0,5.563222817183794,2.711354929043299,1.0,4.0,5.0,6.0,12.0,910121.0,163596.0,topcow_mr_032
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_033.vtp,72.7630615234375,33.31772518157959,32.64457669854164,79140.2370793205,76302.0,152604.0,1.3957123887211044e-05,0.5773502818097972,-1.0,-0.5282180905342102,0.0,0.5303037166595459,1.0,3.1948694005259313,228906.0,5.743932007024718,3.0127604591331916,1.0,4.0,6.0,7.0,12.0,876547.0,152604.0,topcow_mr_033
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_034.vtp,57.51616859436035,33.7316837310791,30.369503021240234,58920.39542353348,71852.0,143716.0,0.0037132526137198386,0.5773343189896258,-1.0,-0.5397687554359436,0.0,0.5468519926071167,1.0,800.4138804029935,215556.0,5.8794636644493306,2.8114594017981864,1.0,4.0,6.0,6.0,12.0,844973.0,143716.0,topcow_mr_034
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_035.vtp,50.59233474731445,25.539578437805176,27.119474411010742,35041.26005506506,38536.0,77068.0,0.001490294108036387,0.5773483574259769,-1.0,-0.5261522531509399,0.0,0.5305625796318054,1.0,172.28992124187062,115608.0,6.43177453677272,3.353307405734897,1.0,4.0,6.0,11.0,12.0,495684.0,77068.0,topcow_mr_035
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_036.vtp,62.72215461730957,40.339266777038574,42.90052843093872,108545.44674640434,107874.0,215764.0,-0.00021614412471078427,0.5773502428578652,-0.9999858140945435,-0.5399777293205261,0.0014926621224731207,0.5395812392234802,0.9999858140945435,-69.94899392715342,323622.0,5.295693442835691,3.1030773430568033,1.0,4.0,4.0,6.0,12.0,1142620.0,215764.0,topcow_mr_036
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_037.vtp,50.19305229187012,34.549818992614746,23.400516510009766,40580.26010152906,64842.0,129688.0,0.001387318638953615,0.5773486154776405,-0.9999997615814209,-0.5466245412826538,0.0007410761900246143,0.550655722618103,0.9999995231628418,269.86954556109094,194526.0,5.582073900437974,3.3672105492085116,1.0,3.0,5.0,6.0,12.0,723928.0,129688.0,topcow_mr_037
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_038.vtp,58.77183151245117,44.79018592834473,38.17240262031555,100485.08078517993,71331.0,142578.0,-0.00010313451131402924,0.5773502688390456,-1.0,-0.5366268157958984,0.0,0.5337588787078857,1.0,-22.07006347962306,213993.0,5.608494999228492,3.3852397077243475,1.0,3.0,5.0,7.0,12.0,799648.0,142578.0,topcow_mr_038
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_039.vtp,63.468257904052734,40.30370044708252,34.76691818237305,88933.97329876687,74184.0,148326.0,-0.0007968382212329968,0.5773458383544741,-0.9999998807907104,-0.5298265814781189,-1.7791215213946998e-05,0.5218550562858582,0.9999998807907104,-177.3379398118459,222552.0,5.447851354448984,2.97801966470696,1.0,4.0,5.0,6.0,12.0,808058.0,148326.0,topcow_mr_039
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_040.vtp,60.70631790161133,37.84602737426758,34.4846076965332,79228.14372479719,70642.0,141288.0,0.0016481662681994368,0.5773479256199571,-0.9999504685401917,-0.5075974464416504,0.001479476923123002,0.5128620266914368,0.9998856782913208,349.28928455443383,211926.0,6.176051752448899,3.4893052574871444,1.0,4.0,6.0,8.0,15.0,872602.0,141288.0,topcow_mr_040
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_041.vtp,63.931840896606445,51.711294174194336,40.74458694458008,134701.53239021846,60962.0,121936.0,0.0007635868511266037,0.5773497728632148,-0.9999834299087524,-0.5403087139129639,0.0029072134057059884,0.5454229712486267,0.999987006187439,139.64934485514004,182886.0,6.322119800551109,3.2235364126413204,1.0,4.0,6.0,9.0,12.0,770894.0,121936.0,topcow_mr_041
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_042.vtp,60.94510078430176,42.73437690734863,40.23156023025513,104781.1235547537,75004.0,150012.0,0.0015025823751719375,0.5773483262260156,-0.9999994039535522,-0.5286256670951843,0.00047319402801804245,0.5401915907859802,0.9999822378158569,338.099065402188,225012.0,5.889115537423673,3.120927923504227,1.0,4.0,6.0,7.0,12.0,883438.0,150012.0,topcow_mr_042
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_043.vtp,60.72710418701172,45.60717582702637,38.88227844238281,107688.03635578339,65334.0,130664.0,-0.0004696014687297897,0.5773456732631272,-0.9999997019767761,-0.5594026446342468,4.606203439505574e-12,0.5564351677894592,0.9999997019767761,-92.04282707397624,196002.0,6.116420743280475,3.5908550857904324,1.0,4.0,6.0,7.0,15.0,799196.0,130664.0,topcow_mr_043
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_044.vtp,56.24946212768555,37.14479637145996,40.71830129623413,85075.7933086623,66430.0,132856.0,0.000759169519000271,0.5773497830983113,-0.9999991059303284,-0.5498447418212891,8.220942254411057e-05,0.5539144277572632,0.9999945163726807,151.294893441564,199290.0,5.730482627807551,3.1364759074967923,1.0,4.0,6.0,6.0,12.0,761329.0,132856.0,topcow_mr_044
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_045.vtp,66.08042335510254,39.641695976257324,43.79677391052246,114727.40343439051,71418.0,142840.0,0.0003048693283177238,0.5773502014528767,-0.9999673366546631,-0.5065553784370422,3.5416208854499587e-10,0.5096840262413025,0.9999673366546631,65.3194730693856,214254.0,5.724460935312237,3.494442254444118,1.0,3.0,5.0,7.0,12.0,817682.0,142840.0,topcow_mr_045
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_046.vtp,65.5286979675293,44.89666557312012,39.4095458984375,115943.67372523695,64376.0,128704.0,-2.4884311962725733e-05,0.577350278428998,-0.9999971985816956,-0.5451849699020386,0.0007136539206840098,0.5481349229812622,0.9999971985816956,-4.805857400737295,193128.0,6.807908068125311,3.81277629935236,1.0,4.0,6.0,11.0,15.0,876205.0,128704.0,topcow_mr_046
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_047.vtp,55.71409034729004,50.19026184082031,31.178699493408203,87185.1465134548,53078.0,106156.0,0.0004614262021766579,0.5773500964851168,-0.9999977946281433,-0.5449227094650269,0.0002038755192188546,0.5459438562393188,0.9999793767929077,73.47473987739795,159234.0,6.557151738950224,3.8656897471791103,1.0,3.0,6.0,11.0,12.0,696081.0,106156.0,topcow_mr_047
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_048.vtp,54.217952728271484,54.40985870361328,42.61647987365723,125718.23834974784,89172.0,178360.0,0.0009052015643899486,0.577349571187742,-0.9999307990074158,-0.5318092703819275,0.0026229792274534702,0.5348728895187378,0.9999307990074158,242.15590169934148,267516.0,5.873469387755102,3.2376184848386305,1.0,4.0,6.0,7.0,12.0,1047592.0,178360.0,topcow_mr_048
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_049.vtp,59.9490852355957,46.36055946350098,31.16600799560547,86618.84861795911,75124.0,150184.0,-0.001445230925377229,0.5773484726782431,-1.0,-0.5598852634429932,0.0,0.5594532489776611,1.0,-325.71458411411686,225372.0,6.003995099344804,3.793074670586182,1.0,3.0,5.0,11.0,12.0,901704.0,150184.0,topcow_mr_049
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_050.vtp,57.31797981262207,33.12833118438721,38.20761489868164,72550.49203249215,67620.0,135192.0,0.0010931722825950937,0.5773492436470792,-0.9996842741966248,-0.513919472694397,0.005007142201066017,0.5169622302055359,0.9997656941413879,221.7609292472407,202860.0,5.97608586306882,3.4453388550315998,1.0,4.0,6.0,9.0,12.0,807919.0,135192.0,topcow_mr_050
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_051.vtp,59.143558502197266,53.41790962219238,34.182281494140625,107992.94546475788,58916.0,117832.0,8.894513146604031e-08,0.5773502816807288,-1.0,-0.5543327927589417,4.721163564258557e-12,0.553635835647583,1.0,0.015720874096359694,176748.0,5.801166066942766,3.3852619249950995,1.0,3.0,5.0,7.0,12.0,683563.0,117832.0,topcow_mr_051
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_052.vtp,52.71199035644531,43.95474433898926,34.45310878753662,79825.8568378428,63604.0,127208.0,-0.0002840018119144987,0.5773502127660313,-0.9999646544456482,-0.5338262319564819,0.0020765408407896757,0.5326356291770935,0.9999646544456482,-54.190953735029325,190812.0,5.87310546506509,3.632366853712345,1.0,3.0,5.0,7.0,15.0,747106.0,127208.0,topcow_mr_052
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_053.vtp,56.652814865112305,42.78215312957764,44.14607107639313,106998.13039681499,81642.0,163284.0,0.0005779284185628695,0.5773499906692963,-0.9999969005584717,-0.5179943442344666,0.0010036419844254851,0.524042010307312,0.99997478723526,141.54969584492937,244926.0,5.94399328776855,3.478882545244379,1.0,4.0,5.0,7.0,12.0,970559.0,163284.0,topcow_mr_053
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_054.vtp,70.35958290100098,40.99921703338623,46.379947662353516,133791.66963781594,84638.0,169210.0,0.001193707873819684,0.577349049660411,-0.9999991655349731,-0.5404397249221802,0.0009238276979885995,0.54784095287323,0.9999991655349731,303.0991410730512,253914.0,5.797636073518113,3.4088315742422326,1.0,4.0,5.0,7.0,12.0,981018.0,169210.0,topcow_mr_054
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_055.vtp,59.88190269470215,55.825361251831055,40.759063720703125,136254.65002636402,76386.0,152788.0,-7.9275478121438e-05,0.5773502739455638,-0.9998559355735779,-0.4864230155944824,0.002684070263057947,0.4865467995405197,0.9999010562896729,-18.16661001535249,229158.0,5.994305835536823,3.5974052075818426,1.0,4.0,5.0,11.0,12.0,915858.0,152788.0,topcow_mr_055
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_056.vtp,57.882713317871094,49.643394470214844,41.40436363220215,118975.20580072762,79864.0,159744.0,3.0193840666945613e-05,0.5773502813873843,-0.9999999403953552,-0.552739679813385,-4.845446092971439e-12,0.5557763576507568,0.9999999403953552,7.234202673074833,239592.0,6.052333733974359,3.7882386098587033,1.0,4.0,5.0,7.0,15.0,966824.0,159744.0,topcow_mr_056
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_057.vtp,72.6137809753418,36.46577191352844,59.36940574645996,157205.2928830107,86959.0,173836.0,-5.587680699129507e-05,0.577350282076423,-0.9998854994773865,-0.551607608795166,-0.003663556883111596,0.5513812303543091,0.9998854994773865,-14.576973777468083,260877.0,5.638107181481396,3.280336805277555,1.0,4.0,5.0,6.0,12.0,980106.0,173836.0,topcow_mr_057
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_058.vtp,55.87650108337402,41.49270439147949,34.23306322097778,79368.23224382747,60623.0,121200.0,1.4781356446900279e-05,0.5773502785900583,-0.9999995827674866,-0.5571510791778564,3.131954508717172e-05,0.5571510791778564,0.9999997615814209,2.6882705156413067,181869.0,5.781023102310231,3.350087867838478,1.0,3.0,5.0,7.0,12.0,700660.0,121200.0,topcow_mr_058
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_059.vtp,66.42862129211426,49.88994789123535,44.32429790496826,146896.0623292962,78506.0,156976.0,0.0031520094583303367,0.5773416776231493,-0.9999988675117493,-0.5535336136817932,-3.239792931708507e-05,0.555837869644165,0.9999998211860657,742.3549636070443,235518.0,5.875860004077056,3.3042993855099136,1.0,4.0,6.0,7.0,12.0,922369.0,156976.0,topcow_mr_059
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_060.vtp,55.561845779418945,39.88228988647461,52.998724937438965,117441.65746610415,72572.0,145140.0,0.0012689896033225019,0.5773409309153158,-0.9998911619186401,-0.480114221572876,0.006026014219969511,0.48011791706085205,0.9997178912162781,276.2793404769618,217716.0,5.956827890312802,3.4730179899714635,1.0,4.0,6.0,7.0,12.0,864574.0,145140.0,topcow_mr_060
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_061.vtp,61.712934494018555,55.00934982299805,41.79537105560303,141886.4409245894,92986.0,185984.0,0.0009516446459195539,0.5773495004090891,-0.9999987483024597,-0.5556502342224121,0.00025333758094348013,0.5578895211219788,0.9999966025352478,265.46888713642693,278958.0,5.894550068823125,3.4227208539833973,1.0,3.0,6.0,8.0,12.0,1096292.0,185984.0,topcow_mr_061
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_062.vtp,58.74858474731445,39.13325500488281,40.57669734954834,93286.77459509978,69444.0,138884.0,0.0003280627708307121,0.577350188414792,-0.9999762773513794,-0.48720067739486694,-1.2486831013625022e-10,0.495573490858078,0.9999207854270935,68.3459731727039,208332.0,5.654315831917284,3.42325633862349,1.0,3.0,5.0,7.0,12.0,785294.0,138884.0,topcow_mr_062
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_063.vtp,61.44204330444336,39.664939880371094,43.56562042236328,106173.55369041643,58280.0,116564.0,-0.0007066734761341028,0.5773498500451272,-0.99943608045578,-0.4710133373737335,-0.001923767034895718,0.47066062688827515,0.99943608045578,-123.55479056728655,174840.0,5.9460897017947225,3.4114128226091243,1.0,4.0,6.0,8.0,12.0,693100.0,116564.0,topcow_mr_063
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_064.vtp,55.360565185546875,49.63296413421631,38.38718605041504,105476.8145341689,74754.0,149512.0,0.0024288057697465612,0.5773451723704521,-0.9999994039535522,-0.5467954874038696,0.0010599704692140222,0.5524173974990845,0.9999994039535522,544.6888395349033,224262.0,6.160094173042967,3.399837964952402,1.0,4.0,6.0,9.0,12.0,921008.0,149512.0,topcow_mr_064
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_065.vtp,58.33168029785156,40.6119270324707,43.47638511657715,102993.90180115314,88220.0,176448.0,0.00016304366913207194,0.5773437131720818,-0.9999485611915588,-0.5433419346809387,0.0006650608556810766,0.5442397594451904,0.9999485611915588,43.151137472494156,264660.0,6.072236579615524,3.136258530085473,1.0,4.0,6.0,8.0,12.0,1071434.0,176448.0,topcow_mr_065
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_066.vtp,58.181142807006836,45.008771896362305,31.89800453186035,83530.08549396,61088.0,122176.0,-0.00014996842584448906,0.5773502652223862,-0.9999951720237732,-0.552514910697937,0.0001745610061334446,0.5527413487434387,0.9999951720237732,-27.48381359396444,183264.0,5.960368648507072,3.2089089815777085,1.0,4.0,6.0,7.0,12.0,728214.0,122176.0,topcow_mr_066
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_067.vtp,68.1941146850586,50.052791595458984,36.417189955711365,124303.0060731072,65726.0,131452.0,-0.00019462543764847855,0.577350250340031,-1.0,-0.538100004196167,-7.042283856756315e-12,0.5388703346252441,1.0,-38.3758545446517,197178.0,5.450164318534522,2.9721246585451118,1.0,4.0,5.0,7.0,12.0,716435.0,131452.0,topcow_mr_067
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_068.vtp,57.10969352722168,39.46959686279297,24.96220588684082,56267.22293069315,55920.0,111836.0,-0.0003442873401391058,0.5773501798254439,-0.9999756813049316,-0.39821353554725647,0.0026574493385851383,0.39008843898773193,0.9999791383743286,-57.757644181736396,167760.0,5.56073178582925,3.168326492865657,1.0,4.0,4.0,6.0,12.0,621890.0,111836.0,topcow_mr_068
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_069.vtp,53.30603790283203,39.95768356323242,30.45943295955658,64878.15951332595,61556.0,123104.0,0.0007227030128538134,0.5773498266446452,-0.9999947547912598,-0.5351395606994629,0.0008083506254479289,0.5377120971679688,0.9999947547912598,133.460119977688,184668.0,5.852783012737198,3.47660235396171,1.0,3.0,5.0,8.0,12.0,720501.0,123104.0,topcow_mr_069
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_070.vtp,52.93764305114746,43.637868881225586,32.14338030666113,74253.97047164026,67024.0,134056.0,0.0009547746999955455,0.5773494895098109,-1.0,-0.5448732972145081,0.0,0.5499719381332397,1.0,191.97845847750432,201072.0,5.657605776690338,3.234289594096097,1.0,4.0,5.0,6.0,12.0,758436.0,134056.0,topcow_mr_070
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_071.vtp,56.89895820617676,44.5286750793457,41.304959416389465,104651.70003370206,75354.0,150700.0,0.001157480998448507,0.5773491212703564,-0.9996475577354431,-0.513416051864624,0.0026827657129615545,0.515694797039032,0.9996475577354431,261.6624694712664,226062.0,5.7614200398142,3.6409345075586,1.0,3.0,5.0,7.0,15.0,868246.0,150700.0,topcow_mr_071
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_072.vtp,56.1240291595459,42.97910499572754,35.858699798583984,86496.94074269349,66516.0,133036.0,0.0008415693115903204,0.5773496695680972,-0.9999971985816956,-0.5490481853485107,6.794757791794837e-05,0.5493195652961731,0.9999983310699463,167.93347298922527,199548.0,5.522918608496949,2.9989614060100975,1.0,4.0,5.0,6.0,12.0,734747.0,133036.0,topcow_mr_072
cow_dataset/CoW_Centerline_Data/cow_meshes/topcow_mr_073.vtp,66.36863708496094,47.24980163574219,47.76449394226074,149784.91237156917,85850.0,171700.0,-0.00021286359802386525,0.5773502403182842,-0.9998959302902222,-0.5359122157096863,0.0034079132601618767,0.5342157483100891,0.9999906420707703,-54.823019671046495,257550.0,6.066365754222481,3.67334585709692,1.0,4.0,6.0,11.0,12.0,1041595.0,171700.0,topcow_mr_073
