scan_id,cohort,xy_spacing,z_spacing,xy_out_of_range,z_out_of_range,either_out_of_range
ISPY2_421917,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_422013,ISPY2,0.5284552574157715,1.2000000476837158,True,False,True
ISPY2_422450,ISPY2,0.78125,1.0,False,False,False
ISPY2_422454,ISPY2,0.78125,1.100000023841858,False,False,False
ISPY2_423619,ISPY2,0.5663999915122986,2.0,True,True,True
ISPY2_423979,ISPY2,0.5663999915122986,2.0,True,True,True
ISPY2_424541,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_425173,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_426106,ISPY2,0.8398000001907349,1.2000000476837158,False,False,False
ISPY2_427321,ISPY2,0.8008000254631042,2.0,False,True,True
ISPY2_429220,ISPY2,0.7031000256538391,2.0,False,True,True
ISPY2_430441,ISPY2,0.5859375,1.0,True,False,True
ISPY2_431061,ISPY2,0.7226999998092651,2.5999999046325684,False,True,True
ISPY2_432114,ISPY2,0.7813000082969666,1.2000000476837158,False,False,False
ISPY2_433144,ISPY2,0.7813000082969666,1.2000000476837158,False,False,False
ISPY2_435279,ISPY2,0.5468999743461609,2.200000047683716,True,True,True
ISPY2_435313,ISPY2,0.9375,2.5,False,True,True
ISPY2_436371,ISPY2,0.5859000086784363,2.4000000953674316,True,True,True
ISPY2_437162,ISPY2,0.7031000256538391,1.2000000476837158,False,False,False
ISPY2_437968,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_439489,ISPY2,0.5663999915122986,2.4000000953674316,True,True,True
ISPY2_442637,ISPY2,0.8999999761581421,2.5,False,True,True
ISPY2_442669,ISPY2,0.7031000256538391,2.4000000953674316,False,True,True
ISPY2_442981,ISPY2,0.5859375,1.2999999523162842,True,True,True
ISPY2_443444,ISPY2,0.9375,2.5,False,True,True
ISPY2_443708,ISPY2,0.6640999913215637,1.7999999523162842,False,True,True
ISPY2_446263,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_451482,ISPY2,0.9375,1.0,False,False,False
ISPY2_451816,ISPY2,0.6054999828338623,2.0,False,True,True
ISPY2_452703,ISPY2,0.9114583134651184,1.0,False,False,False
ISPY2_453596,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_454808,ISPY2,0.5468999743461609,2.4000000953674316,True,True,True
ISPY2_455828,ISPY2,0.625,2.5,False,True,True
ISPY2_456432,ISPY2,0.625,1.0,False,False,False
ISPY2_456506,ISPY2,0.7031000256538391,1.2000000476837158,False,False,False
ISPY2_458196,ISPY2,0.7031000256538391,1.2000000476837158,False,False,False
ISPY2_459311,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_460642,ISPY2,0.6836000084877014,1.2000000476837158,False,False,False
ISPY2_460776,ISPY2,0.6836000084877014,2.299999952316284,False,True,True
ISPY2_460812,ISPY2,0.625,2.5,False,True,True
ISPY2_461824,ISPY2,0.5859000086784363,2.4000000953674316,True,True,True
ISPY2_462581,ISPY2,0.8413461446762085,2.5,False,True,True
ISPY2_462582,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_462605,ISPY2,0.9895833134651184,1.100000023841858,False,False,False
ISPY2_464547,ISPY2,0.9375,2.5,False,True,True
ISPY2_465008,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_466267,ISPY2,0.7291666865348816,1.0,False,False,False
ISPY2_467622,ISPY2,0.8999999761581421,2.5,False,True,True
ISPY2_467686,ISPY2,0.625,2.0,False,True,True
ISPY2_472799,ISPY2,0.6640999913215637,1.2000000476837158,False,False,False
ISPY2_473365,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_473468,ISPY2,0.5077999830245972,2.4000000953674316,True,True,True
ISPY2_473505,ISPY2,1.25,0.8000010251998901,True,True,True
ISPY2_474874,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_477816,ISPY2,0.8333333134651184,1.0,False,False,False
ISPY2_477994,ISPY2,0.5859000086784363,1.2000000476837158,True,False,True
ISPY2_478055,ISPY2,0.6640999913215637,2.5,False,True,True
ISPY2_478484,ISPY2,0.5663999915122986,2.0,True,True,True
ISPY2_478655,ISPY2,0.7031000256538391,1.2000000476837158,False,False,False
ISPY2_479417,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_483667,ISPY2,0.64453125,1.0,False,False,False
ISPY2_483910,ISPY2,1.25,0.8999980092048645,True,True,True
ISPY2_484867,ISPY2,0.6445000171661377,2.0,False,True,True
ISPY2_484894,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_485637,ISPY2,1.3280999660491943,0.8000010251998901,True,True,True
ISPY2_489194,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_489504,ISPY2,0.625,2.0,False,True,True
ISPY2_489973,ISPY2,0.8999999761581421,2.5,False,True,True
ISPY2_490023,ISPY2,0.703125,2.0,False,True,True
ISPY2_490805,ISPY2,0.5859000086784363,2.200000047683716,True,True,True
ISPY2_491526,ISPY2,0.625,2.0,False,True,True
ISPY2_491779,ISPY2,0.9375,1.0,False,False,False
ISPY2_492612,ISPY2,0.625,2.0999999046325684,False,True,True
ISPY2_493472,ISPY2,0.5859375,1.2999999523162842,True,True,True
ISPY2_493519,ISPY2,0.7291666865348816,1.0,False,False,False
ISPY2_493775,ISPY2,0.703125,2.0,False,True,True
ISPY2_494022,ISPY2,0.9615384340286255,2.5,False,True,True
ISPY2_494296,ISPY2,0.5663999915122986,2.0,True,True,True
ISPY2_494946,ISPY2,0.703125,2.0,False,True,True
ISPY2_495440,ISPY2,0.703125,2.0,False,True,True
ISPY2_496205,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_497010,ISPY2,0.703125,2.0,False,True,True
ISPY2_498024,ISPY2,0.5859000086784363,2.200000047683716,True,True,True
ISPY2_498985,ISPY2,0.9375,2.5,False,True,True
ISPY2_500826,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_501303,ISPY2,0.6640999913215637,1.2000000476837158,False,False,False
ISPY2_502486,ISPY2,0.625,2.0,False,True,True
ISPY2_503034,ISPY2,0.703125,2.0,False,True,True
ISPY2_504838,ISPY2,0.7291666865348816,1.0,False,False,False
ISPY2_506623,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_507198,ISPY2,0.6445000171661377,2.0,False,True,True
ISPY2_507249,ISPY2,0.8333333134651184,1.0,False,False,False
ISPY2_509012,ISPY2,0.8854166865348816,2.5,False,True,True
ISPY2_510543,ISPY2,0.7031000256538391,1.2000000476837158,False,False,False
ISPY2_511851,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_515105,ISPY2,0.7813000082969666,1.2000000476837158,False,False,False
ISPY2_515141,ISPY2,0.9114583134651184,1.2000000476837158,False,False,False
ISPY2_515281,ISPY2,0.6054999828338623,2.4000000953674316,False,True,True
ISPY2_515284,ISPY2,0.9114583134651184,1.0,False,False,False
ISPY2_515565,ISPY2,1.1458333730697632,1.2000000476837158,True,False,True
ISPY2_516763,ISPY2,0.625,2.200000047683716,False,True,True
ISPY2_516834,ISPY2,0.625,2.0,False,True,True
ISPY2_517446,ISPY2,0.5859000086784363,1.7999999523162842,True,True,True
ISPY2_517870,ISPY2,0.6640999913215637,1.2000000476837158,False,False,False
ISPY2_518000,ISPY2,0.6640999913215637,2.5999999046325684,False,True,True
ISPY2_518576,ISPY2,0.7031000256538391,2.0,False,True,True
ISPY2_519738,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_520258,ISPY2,0.8333333134651184,2.5,False,True,True
ISPY2_520471,ISPY2,0.8854166865348816,1.0,False,False,False
ISPY2_520986,ISPY2,0.7813000082969666,1.2000000476837158,False,False,False
ISPY2_521860,ISPY2,0.703125,1.0,False,False,False
ISPY2_522140,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_524170,ISPY2,0.6445000171661377,2.0,False,True,True
ISPY2_527320,ISPY2,0.6640999913215637,1.2000000476837158,False,False,False
ISPY2_527581,ISPY2,0.8333333134651184,1.2000000476837158,False,False,False
ISPY2_528479,ISPY2,0.703125,2.0,False,True,True
ISPY2_528833,ISPY2,0.42969998717308044,2.4000000953674316,True,True,True
ISPY2_530095,ISPY2,0.703125,2.0,False,True,True
ISPY2_531672,ISPY2,1.328125,1.100000023841858,True,False,True
ISPY2_531988,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_532183,ISPY2,0.6640999913215637,1.2000000476837158,False,False,False
ISPY2_535415,ISPY2,0.625,1.2000000476837158,False,False,False
ISPY2_535569,ISPY2,0.6640999913215637,2.4000000953674316,False,True,True
ISPY2_535779,ISPY2,0.6640999913215637,2.4000000953674316,False,True,True
ISPY2_536253,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_539291,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_539876,ISPY2,0.5468999743461609,2.0,True,True,True
ISPY2_539904,ISPY2,0.6054999828338623,2.0,False,True,True
ISPY2_540539,ISPY2,0.9375,1.0,False,False,False
ISPY2_541165,ISPY2,0.7031000256538391,1.2000000476837158,False,False,False
ISPY2_542392,ISPY2,0.8854166865348816,1.0,False,False,False
ISPY2_543795,ISPY2,0.8854166865348816,1.0,False,False,False
ISPY2_547892,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_549172,ISPY2,0.9375,2.5,False,True,True
ISPY2_550157,ISPY2,0.6640999913215637,2.4000000953674316,False,True,True
ISPY2_550421,ISPY2,0.6880733966827393,1.0,False,False,False
ISPY2_551795,ISPY2,0.703125,2.0,False,True,True
ISPY2_552313,ISPY2,0.8854166865348816,1.2000000476837158,False,False,False
ISPY2_552549,ISPY2,0.5468999743461609,2.4000000953674316,True,True,True
ISPY2_553012,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_553141,ISPY2,0.6054999828338623,2.0,False,True,True
ISPY2_554577,ISPY2,0.5468999743461609,2.0,True,True,True
ISPY2_555214,ISPY2,0.625,2.0,False,True,True
ISPY2_559021,ISPY2,0.7813000082969666,1.2000000476837158,False,False,False
ISPY2_559263,ISPY2,0.703125,2.0,False,True,True
ISPY2_563681,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_563856,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_564234,ISPY2,0.625,1.2000000476837158,False,False,False
ISPY2_564701,ISPY2,0.8333333134651184,1.0,False,False,False
ISPY2_566011,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_567201,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_567907,ISPY2,0.7031000256538391,1.2000000476837158,False,False,False
ISPY2_568331,ISPY2,0.7031000256538391,1.2000000476837158,False,False,False
ISPY2_568953,ISPY2,0.5859000086784363,2.4000000953674316,True,True,True
ISPY2_570148,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_570380,ISPY2,0.6836000084877014,1.2000000476837158,False,False,False
ISPY2_570685,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_570966,ISPY2,0.625,1.2000000476837158,False,False,False
ISPY2_571276,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_571995,ISPY2,0.6054999828338623,2.0,False,True,True
ISPY2_572016,ISPY2,0.78125,1.0,False,False,False
ISPY2_572235,ISPY2,0.6445000171661377,2.0,False,True,True
ISPY2_572444,ISPY2,1.0416666269302368,1.2000000476837158,True,False,True
ISPY2_572731,ISPY2,0.703125,2.0,False,True,True
ISPY2_572793,ISPY2,0.6785714030265808,1.0,False,False,False
ISPY2_573586,ISPY2,0.6640999913215637,1.1999986171722412,False,False,False
ISPY2_573605,ISPY2,0.625,2.0,False,True,True
ISPY2_573881,ISPY2,0.8333333134651184,1.0,False,False,False
ISPY2_573919,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_574091,ISPY2,0.625,2.0,False,True,True
ISPY2_575372,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_575457,ISPY2,0.625,2.0,False,True,True
ISPY2_578975,ISPY2,0.6054999828338623,2.4000000953674316,False,True,True
ISPY2_579881,ISPY2,0.5077999830245972,2.0,True,True,True
ISPY2_580541,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_580632,ISPY2,0.6445000171661377,2.0,False,True,True
ISPY2_581648,ISPY2,0.8999999761581421,2.5,False,True,True
ISPY2_584561,ISPY2,0.6666666865348816,1.0,False,False,False
ISPY2_586091,ISPY2,0.7031000256538391,1.2000000476837158,False,False,False
ISPY2_586207,ISPY2,0.7031000256538391,1.2000000476837158,False,False,False
ISPY2_587388,ISPY2,0.5625,1.0,True,False,True
ISPY2_587604,ISPY2,0.64453125,1.0,False,False,False
ISPY2_587691,ISPY2,0.6666666865348816,1.0,False,False,False
ISPY2_589502,ISPY2,0.703125,2.0,False,True,True
ISPY2_590220,ISPY2,1.40625,1.2000000476837158,True,False,True
ISPY2_590299,ISPY2,0.9375,1.2000000476837158,False,False,False
ISPY2_591079,ISPY2,0.625,2.0,False,True,True
ISPY2_591180,ISPY2,0.7031000256538391,2.0,False,True,True
ISPY2_591810,ISPY2,0.6640625,1.0,False,False,False
ISPY2_592535,ISPY2,0.8333333134651184,1.0,False,False,False
ISPY2_596079,ISPY2,0.859375,1.100000023841858,False,False,False
ISPY2_596458,ISPY2,0.8333333134651184,1.0,False,False,False
ISPY2_597253,ISPY2,0.5625,1.0,True,False,True
ISPY2_597873,ISPY2,0.6054999828338623,2.5,False,True,True
ISPY2_597907,ISPY2,0.8999999761581421,2.5,False,True,True
ISPY2_598798,ISPY2,0.9375,1.100000023841858,False,False,False
ISPY2_598835,ISPY2,0.625,1.2000000476837158,False,False,False
ISPY2_600536,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_601489,ISPY2,0.7813000082969666,1.2000000476837158,False,False,False
ISPY2_602451,ISPY2,0.9114583134651184,1.100000023841858,False,False,False
ISPY2_602943,ISPY2,0.8072916865348816,1.2000000476837158,False,False,False
ISPY2_604199,ISPY2,0.9114583134651184,2.5,False,True,True
ISPY2_604326,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_604380,ISPY2,0.703125,2.0,False,True,True
ISPY2_605713,ISPY2,0.5663999915122986,2.0,True,True,True
ISPY2_607047,ISPY2,1.25,0.8999999761581421,True,True,True
ISPY2_607843,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_609151,ISPY2,0.625,2.0,False,True,True
ISPY2_609642,ISPY2,0.78125,1.2000000476837158,False,False,False
ISPY2_609897,ISPY2,0.6054999828338623,2.0,False,True,True
ISPY2_611662,ISPY2,0.625,2.4000000953674316,False,True,True
ISPY2_613188,ISPY2,0.6445000171661377,2.4000000953674316,False,True,True
ISPY2_613961,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_614044,ISPY2,0.703125,2.0,False,True,True
ISPY2_614434,ISPY2,0.5077999830245972,2.4000000953674316,True,True,True
ISPY2_615873,ISPY2,0.6640999913215637,1.2000000476837158,False,False,False
ISPY2_616994,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_618240,ISPY2,1.0416666269302368,1.2000000476837158,True,False,True
ISPY2_618717,ISPY2,0.6640999913215637,1.2000000476837158,False,False,False
ISPY2_618860,ISPY2,0.6640625,1.0,False,False,False
ISPY2_621179,ISPY2,0.8854166865348816,1.100000023841858,False,False,False
ISPY2_622078,ISPY2,0.9375,1.2000000476837158,False,False,False
ISPY2_622315,ISPY2,0.5859000086784363,2.4000000953674316,True,True,True
ISPY2_622688,ISPY2,0.7422000169754028,1.2000000476837158,False,False,False
ISPY2_623086,ISPY2,0.7422000169754028,2.0,False,True,True
ISPY2_623569,ISPY2,0.703125,2.0,False,True,True
ISPY2_624777,ISPY2,0.703125,1.0,False,False,False
ISPY2_625800,ISPY2,0.7226999998092651,2.0,False,True,True
ISPY2_625854,ISPY2,0.6640999913215637,1.2000000476837158,False,False,False
ISPY2_627118,ISPY2,0.625,2.0,False,True,True
ISPY2_627981,ISPY2,0.9375,1.0,False,False,False
ISPY2_628692,ISPY2,0.625,2.0,False,True,True
ISPY2_628788,ISPY2,0.64453125,1.0,False,False,False
ISPY2_628823,ISPY2,0.8202999830245972,2.200000047683716,False,True,True
ISPY2_629210,ISPY2,0.703125,2.0,False,True,True
ISPY2_629371,ISPY2,0.703125,2.0,False,True,True
ISPY2_629606,ISPY2,0.8333333134651184,1.0,False,False,False
ISPY2_630758,ISPY2,0.6445000171661377,2.0,False,True,True
ISPY2_631299,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_631337,ISPY2,0.8333333134651184,1.100000023841858,False,False,False
ISPY2_632408,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_635632,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_635862,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_636424,ISPY2,0.6445000171661377,2.0,False,True,True
ISPY2_637051,ISPY2,0.9615384340286255,2.5,False,True,True
ISPY2_637566,ISPY2,0.5859000086784363,2.200000047683716,True,True,True
ISPY2_637752,ISPY2,0.7552083134651184,1.0,False,False,False
ISPY2_638126,ISPY2,0.7813000082969666,2.200000047683716,False,True,True
ISPY2_639663,ISPY2,0.8333333134651184,2.5,False,True,True
ISPY2_640043,ISPY2,1.25,0.8000010251998901,True,True,True
ISPY2_640463,ISPY2,1.328125,1.25,True,True,True
ISPY2_640927,ISPY2,0.5625,1.0,True,False,True
ISPY2_641246,ISPY2,0.78125,1.0,False,False,False
ISPY2_641697,ISPY2,0.625,1.0,False,False,False
ISPY2_641977,ISPY2,0.6836000084877014,2.0,False,True,True
ISPY2_644186,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_644609,ISPY2,0.625,2.4000000953674316,False,True,True
ISPY2_646233,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_646600,ISPY2,0.8999999761581421,2.5,False,True,True
ISPY2_649198,ISPY2,0.5859375,1.2999999523162842,True,True,True
ISPY2_650589,ISPY2,0.78125,1.0,False,False,False
ISPY2_651145,ISPY2,0.6836000084877014,2.0,False,True,True
ISPY2_651401,ISPY2,0.6445000171661377,2.0999999046325684,False,True,True
ISPY2_651541,ISPY2,0.78125,1.0,False,False,False
ISPY2_652480,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_653325,ISPY2,0.6640625,1.0,False,False,False
ISPY2_653927,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_654021,ISPY2,0.6054999828338623,2.0,False,True,True
ISPY2_654064,ISPY2,0.6836000084877014,1.2000000476837158,False,False,False
ISPY2_654956,ISPY2,0.7031000256538391,1.2000000476837158,False,False,False
ISPY2_655128,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_655703,ISPY2,0.7552083134651184,1.0,False,False,False
ISPY2_655795,ISPY2,1.25,0.8999980092048645,True,True,True
ISPY2_658541,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_660534,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_660915,ISPY2,0.625,2.0,False,True,True
ISPY2_661730,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_663144,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_663197,ISPY2,0.625,2.5,False,True,True
ISPY2_663467,ISPY2,0.7031000256538391,2.4000000953674316,False,True,True
ISPY2_664111,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_664658,ISPY2,0.7422000169754028,1.2000000476837158,False,False,False
ISPY2_666147,ISPY2,0.6640999913215637,1.2000000476837158,False,False,False
ISPY2_666450,ISPY2,0.625,2.0,False,True,True
ISPY2_666715,ISPY2,0.7422000169754028,1.2000000476837158,False,False,False
ISPY2_668752,ISPY2,0.6640999913215637,1.2000000476837158,False,False,False
ISPY2_672734,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_674897,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_676048,ISPY2,0.703125,2.0,False,True,True
ISPY2_676365,ISPY2,0.8333333134651184,1.100000023841858,False,False,False
ISPY2_676630,ISPY2,1.0416666269302368,1.2000000476837158,True,False,True
ISPY2_677910,ISPY2,0.703125,2.0,False,True,True
ISPY2_677915,ISPY2,0.6640999913215637,2.299999952316284,False,True,True
ISPY2_679787,ISPY2,0.703125,1.0,False,False,False
ISPY2_680881,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_683173,ISPY2,0.625,2.0,False,True,True
ISPY2_683374,ISPY2,0.6640999913215637,1.2000000476837158,False,False,False
ISPY2_683457,ISPY2,0.703125,1.0,False,False,False
ISPY2_683896,ISPY2,0.703125,2.0,False,True,True
ISPY2_685182,ISPY2,0.8413461446762085,2.5,False,True,True
ISPY2_685753,ISPY2,0.703125,2.0,False,True,True
ISPY2_685795,ISPY2,0.7422000169754028,1.2000000476837158,False,False,False
ISPY2_687288,ISPY2,0.64453125,1.0,False,False,False
ISPY2_687733,ISPY2,0.625,2.5,False,True,True
ISPY2_688291,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_688955,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_689076,ISPY2,0.8999999761581421,2.5,False,True,True
ISPY2_689188,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_689452,ISPY2,0.8999999761581421,2.5,False,True,True
ISPY2_689480,ISPY2,0.64453125,1.0,False,False,False
ISPY2_690089,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_690410,ISPY2,0.8413461446762085,2.5,False,True,True
ISPY2_691753,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_692885,ISPY2,0.6054999828338623,1.2000000476837158,False,False,False
ISPY2_695521,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_697098,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_697871,ISPY2,0.5625,1.0,True,False,True
ISPY2_698094,ISPY2,0.7031000256538391,2.0,False,True,True
ISPY2_700549,ISPY2,0.625,2.0,False,True,True
ISPY2_701790,ISPY2,0.7031000256538391,1.2000000476837158,False,False,False
ISPY2_703401,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_703455,ISPY2,0.625,2.0,False,True,True
ISPY2_705381,ISPY2,0.7031000256538391,1.2000000476837158,False,False,False
ISPY2_706169,ISPY2,0.8999999761581421,2.5,False,True,True
ISPY2_706418,ISPY2,0.6640999913215637,2.5,False,True,True
ISPY2_706639,ISPY2,0.7422000169754028,2.0999999046325684,False,True,True
ISPY2_706943,ISPY2,0.8999999761581421,2.5,False,True,True
ISPY2_708387,ISPY2,0.6445000171661377,1.2000000476837158,False,False,False
ISPY2_709559,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_711476,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_712276,ISPY2,0.625,2.4000000953674316,False,True,True
ISPY2_712785,ISPY2,0.7031000256538391,2.5,False,True,True
ISPY2_712917,ISPY2,0.5663999915122986,2.0,True,True,True
ISPY2_714205,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_719713,ISPY2,0.5859375,1.2999999523162842,True,True,True
ISPY2_720065,ISPY2,0.625,2.0,False,True,True
ISPY2_721099,ISPY2,0.6445000171661377,1.2000000476837158,False,False,False
ISPY2_723918,ISPY2,0.5970149040222168,1.0,False,False,False
ISPY2_724293,ISPY2,0.6640999913215637,1.2000000476837158,False,False,False
ISPY2_724384,ISPY2,0.6445000171661377,2.0,False,True,True
ISPY2_725455,ISPY2,1.171875,1.5,True,True,True
ISPY2_726091,ISPY2,1.171875,1.2000000476837158,True,False,True
ISPY2_726381,ISPY2,0.7422000169754028,1.199999213218689,False,False,False
ISPY2_726940,ISPY2,0.6054999828338623,2.0,False,True,True
ISPY2_727255,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_727804,ISPY2,0.8796296119689941,2.5,False,True,True
ISPY2_728149,ISPY2,0.6640999913215637,1.2000000476837158,False,False,False
ISPY2_728182,ISPY2,0.5284552574157715,1.2000000476837158,True,False,True
ISPY2_728287,ISPY2,0.6640999913215637,1.2000000476837158,False,False,False
ISPY2_728714,ISPY2,0.5468999743461609,2.0,True,True,True
ISPY2_729270,ISPY2,0.859375,1.0,False,False,False
ISPY2_729732,ISPY2,0.7291666865348816,1.0,False,False,False
ISPY2_732137,ISPY2,0.703125,1.0,False,False,False
ISPY2_733276,ISPY2,0.7422000169754028,2.200000047683716,False,True,True
ISPY2_734997,ISPY2,0.6640999913215637,1.2000000476837158,False,False,False
ISPY2_735673,ISPY2,0.6640999913215637,2.4000000953674316,False,True,True
ISPY2_736721,ISPY2,0.5859375,1.0,True,False,True
ISPY2_738041,ISPY2,0.625,2.0,False,True,True
ISPY2_741535,ISPY2,0.5273000001907349,2.0,True,True,True
ISPY2_742477,ISPY2,0.6445000171661377,2.0,False,True,True
ISPY2_745633,ISPY2,0.8999999761581421,2.5,False,True,True
ISPY2_746265,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_746731,ISPY2,0.703125,2.0,False,True,True
ISPY2_748583,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_748611,ISPY2,0.7031000256538391,2.0,False,True,True
ISPY2_749097,ISPY2,0.7813000082969666,1.1999986171722412,False,False,False
ISPY2_752372,ISPY2,0.9375,1.2000000476837158,False,False,False
ISPY2_752469,ISPY2,0.6640999913215637,1.2000000476837158,False,False,False
ISPY2_753109,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_755914,ISPY2,0.6640625,1.0,False,False,False
ISPY2_756412,ISPY2,0.5468999743461609,2.4000000953674316,True,True,True
ISPY2_759015,ISPY2,0.5468999743461609,2.0,True,True,True
ISPY2_759418,ISPY2,0.625,2.0,False,True,True
ISPY2_760011,ISPY2,0.703125,2.0,False,True,True
ISPY2_760901,ISPY2,0.625,2.0,False,True,True
ISPY2_765671,ISPY2,0.703125,2.0,False,True,True
ISPY2_765773,ISPY2,0.6445000171661377,2.0,False,True,True
ISPY2_766301,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_766967,ISPY2,0.625,1.2000000476837158,False,False,False
ISPY2_767081,ISPY2,0.9615384340286255,2.5,False,True,True
ISPY2_767934,ISPY2,0.625,2.0,False,True,True
ISPY2_768214,ISPY2,0.8333333134651184,1.100000023841858,False,False,False
ISPY2_769972,ISPY2,0.5468999743461609,2.4000000953674316,True,True,True
ISPY2_771151,ISPY2,0.703125,2.0,False,True,True
ISPY2_771443,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_771813,ISPY2,0.8999999761581421,2.5,False,True,True
ISPY2_774840,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_775346,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_778020,ISPY2,0.5625,1.0,True,False,True
ISPY2_778527,ISPY2,0.8333333134651184,1.0,False,False,False
ISPY2_779739,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_780272,ISPY2,0.703125,1.0,False,False,False
ISPY2_781335,ISPY2,0.7421875,2.0,False,True,True
ISPY2_781642,ISPY2,0.64453125,1.0,False,False,False
ISPY2_782334,ISPY2,0.8854166865348816,1.0,False,False,False
ISPY2_783427,ISPY2,0.8999999761581421,2.5,False,True,True
ISPY2_783578,ISPY2,0.8333333134651184,1.0,False,False,False
ISPY2_783764,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_783771,ISPY2,0.6640999913215637,2.4000000953674316,False,True,True
ISPY2_786003,ISPY2,0.5468999743461609,2.0,True,True,True
ISPY2_786480,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_786753,ISPY2,0.64453125,1.0,False,False,False
